row ID,row m/z,row retention time,220610_C2_1_1_neg_BD8_2_9421.mzXML Peak area,220610_C2_1_3_neg_BE2_1_9490.mzXML Peak area,220610_C2_1_2_neg_BE1_2_9489.mzXML Peak area,220610_C2_1_1_neg_BD8_1_9420.mzXML Peak area,220610_C2_1_3_neg_BE2_2_9491.mzXML Peak area,220610_C2_1_2_neg_BE1_1_9488.mzXML Peak area,220610_C2_1_4_neg_BE3_1_9496.mzXML Peak area,220610_C2_1_4_neg_BE3_1_9497.mzXML Peak area,220610_C2_1_5_neg_BE4_2_9465.mzXML Peak area,220610_C2_1_5_neg_BE4_1_9464.mzXML Peak area,220610_C2_2_1_neg_BE5_2_9503.mzXML Peak area,220610_C2_2_3_neg_BE7_1_9428.mzXML Peak area,220610_C2_2_2_neg_BE6_1_9482.mzXML Peak area,220610_C2_2_3_neg_BE7_2_9429.mzXML Peak area,220610_C2_2_1_neg_BE5_1_9502.mzXML Peak area,220610_C2_2_2_neg_BE6_2_9483.mzXML Peak area,220610_C2_2_5_neg_GA1_2_9509.mzXML Peak area,220610_C2_2_5_neg_GA1_1_9508.mzXML Peak area,220610_C2_3_2_neg_GA3_2_9493.mzXML Peak area,220610_C2_3_1_neg_GA2_1_9504.mzXML Peak area,220610_C2_3_2_neg_GA3_1_9492.mzXML Peak area,220610_C2_2_4_neg_BE8_1_9506.mzXML Peak area,220610_C2_2_4_neg_BE8_2_9507.mzXML Peak area,220610_C2_3_1_neg_GA2_2_9505.mzXML Peak area,220610_C2_3_3_neg_GA4_2_9423.mzXML Peak area,220610_C2_3_3_neg_GA4_1_9422.mzXML Peak area,220610_C2_3_5_neg_GA6_2_9513.mzXML Peak area,220610_C2_3_5_neg_GA6_1_9512.mzXML Peak area,220610_C2_3_4_neg_GA5_1_9510.mzXML Peak area,220610_C2_3_4_neg_GA5_2_9511.mzXML Peak area,220610_C2_4_1_neg_GA7_1_9416.mzXML Peak area,220610_C2_4_1_neg_GA7_2_9417.mzXML Peak area,220610_C2_4_5_neg_GB3_2_9427.mzXML Peak area,220610_C2_4_5_neg_GB3_1_9426.mzXML Peak area,220610_C2_4_2_neg_GA8_2_9455.mzXML Peak area,220610_C2_4_4_neg_GB2_1_9460.mzXML Peak area,220610_C2_4_2_neg_GA8_1_9454.mzXML Peak area,220610_C2_4_3_neg_GB1_1_9514.mzXML Peak area,220610_C2_4_3_neg_GB1_2_9515.mzXML Peak area,220610_C2_4_4_neg_GB2_2_9461.mzXML Peak area,220610_Gifu_1_1_neg_BA8_1_9418.mzXML Peak area,220610_Gifu_1_4plus_neg_BA1_1_9434.mzXML Peak area,220610_Gifu_1_4plus_neg_BA1_2_9435.mzXML Peak area,220610_Gifu_1_3_neg_BB2_2_9425.mzXML Peak area,220610_Gifu_1_2_neg_BB1_1_9430.mzXML Peak area,220610_Gifu_1_1_neg_BA8_2_9419.mzXML Peak area,220610_Gifu_1_2_neg_BB1_2_9431.mzXML Peak area,220610_Gifu_1_5_neg_BB4_1_9452.mzXML Peak area,220610_Gifu_3_3plus_neg_BA3_1_9458.mzXML Peak area,220610_Gifu_1_6plus_neg_BA2_2_9433.mzXML Peak area,220610_Gifu_1_6plus_neg_BA2_1_9432.mzXML Peak area,220610_Gifu_1_5_neg_BB4_2_9453.mzXML Peak area,220610_Gifu_2_2_neg_BB7_2_9449.mzXML Peak area,220610_Gifu_1_3_neg_BB2_1_9424.mzXML Peak area,220610_Gifu_2_2_neg_BB7_1_9448.mzXML Peak area,220610_Gifu_2_3_neg_BB8_2_9441.mzXML Peak area,220610_Gifu_3_3plus_neg_BA3_2_9459.mzXML Peak area,220610_Gifu_2_5_neg_BC2_2_9451.mzXML Peak area,220610_Gifu_2_6_neg_BC3_1_9500.mzXML Peak area,220610_Gifu_2_4_neg_BC1_1_9442.mzXML Peak area,220610_Gifu_2_3_neg_BB8_1_9440.mzXML Peak area,220610_Gifu_2_1_neg_BB6_2_9439.mzXML Peak area,220610_Gifu_2_4_neg_BC1_2_9443.mzXML Peak area,220610_Gifu_2_5_neg_BC2_1_9450.mzXML Peak area,220610_Gifu_2_1_neg_BB6_1_9438.mzXML Peak area,220610_Gifu_4_1_neg_BD2_2_9469.mzXML Peak area,220610_Gifu_4_1_neg_BD2_1_9468.mzXML Peak area,220610_Gifu_3_5_neg_BC8_1_9466.mzXML Peak area,220610_Gifu_3_1_neg_BC4_1_9494.mzXML Peak area,220610_Gifu_2_6_neg_BC3_2_9501.mzXML Peak area,220610_Gifu_3_1_neg_BC4_2_9495.mzXML Peak area,220610_Gifu_3_2_neg_BC5_1_9456.mzXML Peak area,220610_Gifu_3_4_neg_BC7_1_9462.mzXML Peak area,220610_Gifu_3_5_neg_BC8_2_9467.mzXML Peak area,220610_Gifu_4_3_neg_BD4_2_9479.mzXML Peak area,220610_Gifu_3_2_neg_BC5_2_9457.mzXML Peak area,220610_Gifu_4_3_neg_BD4_1_9478.mzXML Peak area,220610_Gifu_4_4_neg_BD5_2_9481.mzXML Peak area,220610_Gifu_3_4_neg_BC7_2_9463.mzXML Peak area,220610_Gifu_4_5_neg_BD6_1_9484.mzXML Peak area,220610_Gifu_4_4_neg_BD5_1_9480.mzXML Peak area,220610_Gifu_4_5_neg_BD6_2_9485.mzXML Peak area,220610_Gifu_4_2_neg_BD3_1_9473.mzXML Peak area,220610_Gifu_4_6_neg_BD7_2_9487.mzXML Peak area,220610_Gifu_4_2_neg_BD3_1_9472.mzXML Peak area,220610_Gifu_4_6_neg_BD7_1_9486.mzXML Peak area
2262,242.1776155,10.14938,6682.213,4660.284,7645.362,7882.4717,4273.9556,7241.6597,6037.121,6451.0967,5833.3574,5714.861,5089.526,4989.9727,4558.3457,5570.5645,5223.004,4609.858,7038.8345,7088.337,12497.966,7727.312,12682.035,9286.101,9538.579,7753.7065,2460.42,3541.3875,4194.8296,4123.956,5558.9277,5863.737,5911.619,6006.477,7629.3906,8343.959,4312.8906,4502.2256,4812.1934,5245.271,4973.8276,4431.5483,7836.8394,4247.864,4427.273,3437.5469,9015.297,9819.392,9515.343,5487.7646,2033.7771,4059.3325,4180.9487,5341.275,6692.5483,3628.386,6541.7104,5077.038,2047.7838,11545.227,7252.537,4612.088,4982.8535,5439.098,4923.9946,11763.589,6068.7217,4653.066,4893.4756,3947.9,4878.5938,7471.5664,6240.8647,8326.845,4724.273,3896.8335,7674.8306,7865.8154,7630.8315,4573.584,4890.6445,6084.2197,4666.6885,6226.8774,5209.328,5511.096,5235.2983,5454.7563
2263,264.1594577,10.1511965,233.69064,142.86734,249.61902,272.74155,170.06468,213.7879,155.36246,123.26788,226.71707,190.12402,156.71916,141.90227,138.65509,125.14848,171.4706,77.76856,236.53691,240.98627,369.0968,241.61815,379.21002,281.24225,272.38385,250.19252,55.43,23.093227,117.5879,104.90313,163.88603,161.77121,146.66095,89.44832,250.4764,279.20157,66.41265,78.06719,70.417435,113.43342,68.71245,88.23902,221.26251,86.34488,42.587845,94.456856,230.76968,280.8596,232.28308,156.27016,40.47555,48.0289,107.02635,184.08316,148.27893,57.759506,59.94823,45.018784,74.813,203.05292,124.174904,92.65469,63.995262,41.767586,37.97484,229.93909,96.48559,141.3716,99.18754,46.83164,119.80862,91.9806,130.75014,160.45657,55.85124,57.066353,152.28961,48.822205,131.58403,9.792061,83.804985,22.06982,23.582598,24.770617,11.866882,25.776163,29.743359,25.332264
2264,225.1507033,10.150086,119.44435,52.80275,147.52437,129.77791,40.717678,112.82744,99.10448,112.58681,134.29903,29.398056,103.91695,121.98069,93.57735,65.41372,69.68418,94.71004,111.902016,153.4546,271.69397,194.17249,274.9866,155.47961,209.53787,183.72014,21.86607,62.149216,87.1892,50.884438,119.48652,98.991356,123.66622,47.556263,170.00563,173.21063,47.26564,73.95866,71.91921,110.51572,65.004906,64.863464,149.75496,100.63328,73.35835,52.84649,189.43459,221.55719,186.27097,56.907516,38.96928,67.374344,76.23311,80.82217,76.178764,36.523994,126.044525,100.93478,24.24636,249.72235,134.4013,73.32134,70.062515,59.297062,77.28889,237.19345,71.560326,45.49243,109.188324,32.861027,45.914543,168.53531,53.719078,111.35276,70.61482,33.09628,87.32283,164.59666,199.11221,65.034096,64.57969,81.60325,36.718285,124.42917,51.335556,99.89797,77.61053,61.306316
2265,459.1674339,10.155642,27.220543,126.29279,288.71625,49.07374,115.82599,137.69759,15.753314,14.754175,191.25357,196.20467,469.1068,47.699146,31.918617,60.65626,450.65726,60.088173,99.46628,124.741394,114.304825,383.12595,138.59589,69.45727,75.429726,369.22784,23.233793,119.701805,365.7978,356.07062,209.20555,197.6419,35.820282,80.69936,86.65974,69.07582,33.732475,87.24533,23.573406,127.585365,131.1985,111.78427,44.380005,308.7785,243.67609,62.1995,69.38316,73.151985,26.78869,182.25478,0,171.69518,47.359642,135.2587,225.76707,109.20089,369.5036,432.34317,0,161.75038,195.92381,444.07718,405.39462,354.64838,426.37863,74.98624,461.22876,27.60912,31.376797,72.95044,24.019674,62.142773,25.960423,39.596626,45.774975,46.626965,31.399986,43.26857,10.757122,54.149002,24.220467,69.25429,58.51309,72.41046,42.681355,54.84707,20.805595,23.117168
2266,303.1461702,10.171592,1.9320068,1.9511967,4.6643076,3.0096102,0,2.916913,2.0068703,2.6789331,2.3136806,3.0129604,2.8427734,6.081414,2.7386189,2.5975227,2.5925684,6.1328697,2.8489351,5.024678,2.3505478,3.1942606,3.2728786,3.2257614,0,0,0,2.400012,4.63291,6.848097,3.1912613,3.8616505,3.1251955,4.12677,1.98946,3.1462545,2.900734,4.420166,3.2036114,4.6654015,2.202034,2.8226414,4.8685713,2.6099682,2.9236412,4.09729,2.6025295,2.4255962,1.9741173,3.0915785,1.842659,2.0586586,2.9727516,3.1035633,25.053967,3.0103283,19.037992,13.323985,2.3828773,14.198865,171.97287,20.142649,2.785244,7.9495573,4.658798,29.073765,5.939638,107.23386,66.025635,3.0764523,4.979254,184.7309,2.7360573,2.210205,3.180153,3.4912548,46.120033,2.0394459,88.7301,221.59514,3.0131264,7.406044,275.74924,2.3422766,459.73636,641.017,442.26883,634.8201
2267,196.135758,10.170039,0,73.44577,303.43857,0,28.124151,254.1744,583.0805,587.7806,0,0,1.937561,390.10605,442.57922,467.0951,0,436.8609,265.44888,296.4984,0,0,0,621.7352,585.9763,0,13.583052,33.54657,1.882782,2.0473232,10.578634,3.0738544,601.3632,660.83496,2.6392593,13.977404,545.74457,395.64764,592.9913,769.7127,786.6133,395.5252,17.092098,52.15954,58.673523,43.73725,44.90598,24.032717,125.63479,51.359497,0,100.934494,89.649574,67.17726,0,30.486912,0,86.692795,0,110.40344,202.15288,67.22954,51.028267,204.70743,204.57762,95.349335,255.88966,0,0,779.0619,179.09114,206.02899,269.5662,679.7475,695.9762,810.13007,0,693.48535,0,47.17184,734.0281,31.846207,70.139595,79.166664,253.39478,256.74606,229.36946,242.96947
2268,417.2143039,10.174783,1687.7345,1681.3499,1766.8547,1723.7035,1713.3877,1687.0138,1716.8251,1695.2638,1801.6731,1880.6453,1808.5474,1783.8899,1692.6323,1697.9604,1803.2964,1666.081,1764.6084,1638.943,1688.2495,1711.4241,1736.1758,1784.7477,1672.5002,1779.6647,1769.5845,1729.4451,1737.199,1681.057,1719.8196,1641.497,1707.2051,1590.3439,1764.4175,1758.4635,1724.0381,1693.3358,1665.3087,1691.4928,1530.0852,1686.5255,1687.1005,1561.3816,1614.9015,1657.031,1644.9525,1726.7095,1613.9327,1738.1846,1703.6373,1600.7324,1757.2277,1758.3131,1712.1221,1598.8738,1664.2297,1643.1144,1777.7705,1603.4215,1649.6353,1726.949,1652.5701,1688.8481,1616.5354,1595.4392,1689.3904,1738.2938,1759.576,1742.2672,1797.7986,1653.8563,1582.1914,1651.9115,1726.8435,1755.2513,1734.7174,1744.8121,1690.2291,1559.6345,1707.671,1427.2769,1600.1337,1465.9961,1636.6477,1562.3469,1652.2599,1667.5869
2269,277.1125609,10.210637,2.8606606,16.817356,18.250875,14.885129,9.500051,4.4157887,18.069485,20.903553,17.81744,11.281323,32.048004,3.9924746,9.032997,13.028459,22.366562,34.783096,34.248665,10.033941,31.318027,31.983654,37.23737,19.779587,31.493895,20.335213,3.4187222,8.103451,15.755553,28.385954,31.928267,28.067844,18.303041,19.835863,43.502834,18.296677,16.211613,25.911,14.688617,10.479179,25.184986,21.569397,12.305445,8.029722,24.046627,10.546706,4.278015,15.438899,11.098518,15.034959,0,13.08162,11.456331,10.878103,34.08455,12.623272,17.064644,19.356276,0,10.267177,9.836624,8.108441,14.908326,42.802494,19.819906,34.85845,24.972319,38.129864,18.278883,5.6463833,57.768013,28.611944,99.70793,54.021942,20.546974,16.162018,55.815865,41.727585,43.446205,488.06802,36.342655,778.19617,444.23694,801.2167,61.08332,359.7455,76.24196,388.5297
2270,574.2670274,10.183285,0,0,0,1.8707571,0,0,0,0,0,0,0,0,0,0,2.1227741,2.1666288,1.8129587,0,0,0,0,0,0,0,0,0,0,0,0,2.095335,0,0,0,0,0,0,1.7974777,0,0,0,0,5.627966,1.74399,2.004879,1.943222,2.5577688,0,0,0,0,3.7295513,1.9642363,0,3.1441498,0,0,0,15.425642,1.8875332,0,1.8408394,3.7409,2.4833965,28.268267,0,7.007167,3.2460594,2.9870224,10.696825,0,26.23608,200.56998,160.03961,1.9775991,2.550479,131.4356,2.4185705,20.956078,167.23087,24.33039,18.67801,11.917152,102.98365,103.55562,165.88899,97.214874
2271,299.1347431,10.186916,22.174248,26.247686,21.67881,28.6862,12.497996,23.746016,6.75245,14.107494,4.337549,11.057201,86.84854,3.5040665,11.375687,5.0218773,41.33945,4.023264,8.414845,20.81266,153.43265,8.670138,153.1434,18.35384,10.006748,21.938272,92.47858,286.34488,241.6877,241.51024,568.32556,638.2657,382.19357,400.49405,295.9936,288.45996,50.366528,458.08728,211.87096,418.86472,423.1777,451.26007,26.729277,106.73365,136.25316,54.257416,56.880497,71.16155,40.71418,70.89509,0,84.59829,142.41055,59.794815,254.06108,33.452755,260.09476,58.12583,0,254.86766,123.2245,173.50423,95.46483,133.01128,67.31694,209.54393,213.42305,41.629692,56.346336,129.73076,72.12888,109.10009,47.825535,17.94021,225.56235,22.519943,295.76093,10.005451,297.96152,32.471603,147.59653,111.18462,65.57512,89.147156,317.25134,82.69485,393.04364,45.340168
2272,273.1712049,10.194232,98.45074,130.87038,137.25534,122.88118,78.208466,111.94062,67.65584,93.954544,119.5886,90.673744,275.61713,111.504654,146.20723,48.102703,282.79913,91.75049,232.30437,236.4075,105.86963,193.23802,144.05289,172.40096,156.65018,166.29031,102.48575,165.1089,250.24586,205.13496,207.20709,266.28842,87.66859,147.94872,222.1593,238.33717,214.51988,172.84077,216.99803,197.71783,182.43893,165.49936,37.16562,131.03368,177.20647,115.17176,74.59755,104.30925,65.45502,185.37366,31.547916,175.88266,106.32263,223.42278,316.8606,119.36409,288.7172,235.29431,59.169174,329.16473,249.72021,254.86334,231.37065,286.79922,240.06956,270.72,312.74152,178.52988,157.7871,220.21417,196.03055,189.80945,243.3697,53.267563,230.5079,156.01834,290.44427,35.815132,301.89755,189.64734,65.92813,284.7859,215.60031,318.84024,410.85904,309.27908,362.5213,327.2297
2273,201.1149753,10.19685,227.44585,286.12585,427.32715,214.8348,281.6981,386.92722,398.67868,370.8651,331.66254,328.90845,288.20938,232.78645,260.4349,251.40659,339.21945,253.13332,444.87604,432.7711,391.74374,335.90604,374.0846,358.6331,321.67218,364.0529,184.62578,222.84439,356.97583,357.10272,260.67526,297.85736,143.55135,192.20406,331.58557,364.24597,235.96101,276.76834,219.9343,365.08417,341.78836,250.50748,126.099144,170.32251,182.47726,173.89162,179.12604,181.28085,167.64941,276.8651,92.91893,174.71848,218.5761,251.59608,391.48715,144.68483,450.86847,367.31964,26.531738,657.58014,1711.1439,307.1863,388.4085,412.58118,292.18747,623.6042,493.54773,766.9589,815.7389,336.13797,1114.2588,1715.9261,1568.3333,667.5808,751.2166,261.5913,5438.9194,608.84784,5648.36,2511.6836,768.66925,636.61304,2555.8152,657.8727,4282.2705,11064.282,4349.597,10885.068
2274,285.2083152,10.199932,0,0,0,0,0,0,4.232108,2.4495087,0,0,0,2.4069052,3.0506134,1.7489986,3.0217552,2.4209566,0,2.4881697,0,0,0,1.966507,0,0,0,0,0,0,0,0,2.8662014,2.330947,0,1.7674923,0,3.9001465,0,4.2281485,2.436965,0,2.403408,13.059969,24.078188,4.7274914,5.4496403,4.7285805,3.1251955,16.463425,0,0,3.854207,3.3841896,0,12.464565,4.2129707,37.87677,1.9684639,5.8672714,12.086629,5.7092,71.8779,11.538612,3.1178722,0,19.320961,100.534805,128.01788,148.6855,266.4011,42.357243,479.45554,853.9133,640.38574,162.82127,174.86717,741.4833,210.03601,26.46207,701.6046,83.86124,46.482876,111.687126,273.71246,224.82968,243.26408,217.39516
2275,281.1057839,10.226139,0,2.1085796,2.3828773,2.1188183,1.7333984,0,2.2964144,2.0066786,3.902275,0,2.629547,3.0073586,0,2.9757042,2.7665663,2.167862,2.5949478,2.303444,0,2.6960678,0,0,0,2.4684677,0,0,0,0,0,0,0,1.9295769,0,0,1.9759655,0,0,0,0,0,1.9895697,2.7386189,4.1582146,2.0393333,3.159728,1.8802567,4.5456696,2.5751686,2.2511864,2.6917934,0,1.7956924,0,0,2.7999172,1.7489023,0,258.21338,0,3.04776,2.1555634,0,0,255.34311,4.178438,0,0,1.9029617,1.8820238,0,0,5.0045605,0,0,0,2.5501156,0,2.5109386,4.0078955,607.79865,2.0567293,596.20435,2.822486,3.0912209,2.4786234,0
2276,173.1192488,10.212675,289.8916,341.28125,381.41006,357.25018,348.24387,373.73642,478.99936,466.2196,338.32153,358.09015,362.09436,432.59943,409.31985,382.2122,466.65604,428.53894,450.95093,446.28162,388.80875,447.83966,420.72876,466.00104,533.4338,433.3502,281.6435,352.32147,384.96063,393.31052,461.39813,470.61636,409.01807,407.94373,379.0324,357.6267,583.8663,533.7853,646.3912,555.866,559.25006,493.1526,334.99997,351.41278,357.87888,319.61923,325.42093,365.44824,389.32184,347.50766,287.7063,299.38626,280.5996,264.25385,302.19235,320.26086,282.1426,384.58276,285.83093,610.059,352.1295,392.48398,309.2842,384.22894,444.72086,586.13257,433.70276,319.84958,302.7399,394.0621,403.12305,414.7062,472.65063,403.819,392.4963,376.07205,385.57635,408.98105,390.6126,451.81668,370.10095,516.31995,417.77722,532.93994,508.64185,425.54907,560.66473,463.7649
2277,247.0627096,10.210386,0,3.3907318,3.8119268,0,0,2.5109386,2.1907578,0,0,0,2.7506447,2.2317781,0,0,2.6321564,1.8796349,2.6572065,2.389721,0,0,0,0,0,1.8820238,0,2.0396805,0,2.3113804,2.8161392,2.0433846,0,1.8129587,2.1584034,0,1.9002151,0,0,0,2.5530024,1.7266273,116.936,241.5455,182.6505,79.98992,34.947685,135.68462,114.53884,261.99945,0,319.70572,320.3682,327.62225,54.80487,72.944046,84.35485,269.6733,0,116.045555,98.66364,89.93063,257.55392,177.89952,155.80954,97.65536,165.26875,1.7799339,4.368367,25.302933,34.427486,135.25606,34.890514,7.942932,2.9265423,28.68689,66.262276,7.889905,116.290665,35.895992,7.566535,76.64307,18.102789,51.796444,17.609917,97.93676,46.746674,64.66173
2278,201.14983,10.223727,433.429,591.28955,526.40826,608.7487,450.91483,465.1264,253.25177,263.5197,542.90063,461.24298,767.4525,316.17957,386.73352,420.36227,753.63837,367.63058,589.305,549.75,526.43536,656.6415,544.5381,392.20932,423.1619,580.0869,288.20865,499.3986,692.61615,682.87354,661.9883,776.41156,536.9304,510.98593,865.82367,894.0241,679.90076,698.2628,879.4077,690.68134,626.56946,732.7774,392.5937,369.81384,312.8489,438.0665,379.4616,451.43927,400.93478,426.14398,107.1757,341.12997,381.43045,431.7975,676.4864,419.22144,637.701,648.3136,80.35587,487.83636,516.38324,304.69287,621.05145,593.2964,349.67227,446.01065,733.27795,195.79747,65.941635,1666.8936,656.679,558.79553,947.6682,676.35443,1082.3638,1599.3029,134.67627,648.2277,40.698853,38.602524,1099.3654,344.67392,25.122429,360.0335,131.64607,0,26.728191,0
2279,342.2292103,10.222615,0,2.768097,6.135621,0,2.093258,24.936348,498.4538,510.01926,0,0,0,280.9121,308.6984,363.92075,0,360.9621,35.448257,14.793445,1.7974777,0,1.8475933,341.38718,295.0481,0,0,2.2468472,0,0,1.9835758,0,381.09595,335.00623,2.1105576,2.1584034,546.8706,379.0169,492.94308,492.01273,519.84973,444.00616,102.182526,260.1543,175.58174,305.91595,429.62802,88.30191,465.20126,58.842392,0,35.97201,39.956062,29.027939,0,396.8045,0,287.85547,0,46.643135,374.06052,324.1366,256.49368,319.4987,313.00403,119.731865,420.5273,3.873166,4.8420877,292.046,324.12143,376.10892,317.44864,345.34995,454.35693,290.972,0,405.68448,1.966176,297.78427,437.54898,296.05426,209.0792,365.56168,600.1005,452.31503,729.3328,255.47987
2280,282.2086396,10.224108,0,0,11.302421,0,0,17.264175,362.53647,380.1955,0,0,0,232.50893,227.65425,242.48668,0,278.12393,13.0190935,15.873402,0,0,0,253.05406,250.55557,0,0,0,0,0,0,0,243.83495,243.76125,0,0,371.76984,190.63934,413.07187,286.24033,265.20535,224.71744,24.160213,115.91797,79.112274,183.52715,194.2807,65.95426,199.53084,52.539677,0,44.518208,25.938639,40.330067,0,209.39912,0,218.38698,0,84.3892,211.8533,238.63007,203.30565,216.16364,252.85988,48.094124,227.91818,0,0,251.21591,205.51366,231.94016,285.49908,302.22852,309.6922,222.15572,0,281.5894,0,144.77014,278.9302,213.30284,147.81824,180.6103,401.91608,155.93904,380.91864,184.48042
2281,597.351547,10.217755,0,0,0,0,0,0,2.834484,0,0,0,0,0,0,0,0,1.7399788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9990015,1.9703121,0,0,0,0,1.8355827,0,4.385257,0,0,0,0,0,2.28582,1.9121933,2.1064854,0,0,0,0,0,71.24139,0,52.301895,76.69682,0,16.443417,47.42068,180.27614,76.26783,29.160343,222.00844,34.062172,68.12137,32.091698,34.43731,2.28796,0,98.33222,2.9121094,1.910305,1.9548607,0,31.214481,2.4802494,51.764565,70.23526,1.9855328,2.5526218,76.38699,0,141.55214,228.71404,162.20123,260.96457
2282,431.1000719,10.226486,0,0,0,0,2.8662014,0,0,0,0,0,4.470024,0,0,0,2.053175,0,1.8856621,0,0,2.0700073,0,1.8975067,0,0,0,0,2.0433846,0,0,0,0,0,0,1.7266273,0,0,2.0433846,0,0,0,254.15782,300.98837,376.86365,285.7701,210.00711,360.24643,155.40906,505.2769,0,448.68735,503.7803,565.5366,216.12242,295.64255,220.86702,453.29813,0,275.65634,228.63065,306.94092,429.68747,332.11502,304.28397,186.68492,442.06122,10.46247,7.160593,71.82931,86.78402,171.00616,56.999996,5.229679,4.767542,69.76727,178.94724,5.622387,66.95262,18.91268,13.573488,189.18709,28.179506,127.32092,147.77101,171.60416,78.08804,107.80796
2283,147.1187416,10.224933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.96022,0,355.50198,81.314865,33.376076,0,25.629057,49.3856,25.730896,1.9525146,42.952827,2.4196815,2.28582,8.0939,15.201251,26.482193,7.20331,30.119303
2284,255.0712339,10.225974,618.61475,363.79163,499.96182,733.6542,312.34482,467.8959,339.4224,330.73306,330.29294,320.47794,633.9845,201.33469,337.32178,239.90343,627.5525,352.9591,446.02206,440.19586,1517.0023,418.6737,1517.7218,362.65823,350.63947,394.74887,1034.3063,1795.6749,2002.4208,1972.431,3848.2708,4153.803,2710.7207,2745.1406,2109.354,2222.0032,1386.0718,3113.2302,1646.5597,2993.8362,2801.371,3098.8503,855.0497,1111.1974,1068.6749,663.9039,629.0519,1121.4475,670.29785,1265.7274,22.374012,1184.6365,1251.3849,1227.5554,1858.8306,707.6874,1836.2976,1363.999,29.634369,1710.8113,1131.6161,1296.632,1304.0608,1445.7681,1390.2673,1688.2954,1755.5498,480.2789,487.845,1114.821,715.9677,1134.2738,981.28253,425.9544,1297.8645,1036.0618,1785.5593,428.17532,1860.9642,774.5842,1285.7212,1392.7533,775.20245,1501.5403,2190.3564,1066.2822,2157.2476,1070.6571
2285,271.1550076,10.22698,148.39474,139.4813,158.06319,153.80557,142.18573,94.63843,74.64862,82.27806,34.94771,101.527405,327.6142,136.28671,52.950478,156.42914,421.55286,119.03359,232.50215,159.07304,145.05882,176.60822,183.60916,112.751526,152.12431,274.7517,105.628716,213.95015,187.71892,287.4447,458.31546,467.76355,282.0503,216.18178,402.40045,461.33157,412.11148,317.7657,317.2019,348.1239,203.24765,296.28876,119.09383,169.8879,168.19788,61.129055,156.38654,151.89915,32.708397,288.32706,17.654194,236.96295,196.97305,239.2942,432.17328,71.87534,399.99225,420.25537,37.49231,460.78046,338.85913,294.59793,358.32977,413.2624,405.75967,472.5439,439.63226,183.47305,129.54135,262.48297,42.58388,276.38638,29.594442,0,40.34279,251.98714,283.80225,0,153.72754,169.50269,141.11412,239.58034,185.57738,247.02226,471.41122,355.4543,672.01733,270.91193
2286,355.260151,10.238933,0,0,0,0,0,0,123.67038,154.47682,0,0,0,8.626179,27.031662,16.558384,0,40.64685,0,0,0,0,0,3.7777634,8.443385,0,0,0,0,0,0,0,137.61133,42.572437,0,0,18.456738,61.51979,40.15807,149.22983,37.699158,228.46426,2.5430489,1.7819624,4.130742,169.0604,334.31564,2.3805084,324.1131,0,0,2.0182571,0,0,0,108.99949,0,57.665863,0,1.9548607,50.57873,19.286757,26.706732,30.549812,33.129593,2.3943272,34.204227,0,0,66.745514,57.665318,100.855515,232.59274,114.46242,64.58168,32.41596,0,93.41142,0,31.245182,170.68442,270.59784,85.93043,330.03467,9.178735,127.53068,59.852566,59.023018
2287,293.1417076,10.229945,5.200016,4.0095367,3.3009548,12.24935,6.33605,7.9109526,2.5233822,3.0968084,3.9369278,5.0848475,4.908099,3.2179127,6.3541536,15.68924,5.428734,12.098881,6.2849236,4.137291,4.161172,4.42041,3.3343506,8.948364,3.8381872,5.874464,3.5017624,9.952394,4.5807323,3.8812637,9.945638,5.5276737,8.334751,5.921154,12.698246,4.6711636,14.800234,4.173353,24.852158,4.5457516,4.10635,3.7372637,3.9593115,3.43194,2.605073,6.9370584,4.3292046,3.3059597,3.1719446,6.5694284,0,4.038596,7.4226074,8.271002,12.559267,5.7679005,15.773502,8.068408,0,11.563558,4.6446276,12.04424,7.437152,9.640821,8.612211,6.41588,5.0420303,6.8134403,6.6428423,7.7404194,4.9159956,4.0388184,8.932425,3.4211826,9.096715,6.101445,6.7881927,7.7464733,11.112222,97.97832,8.078115,406.41968,267.57944,389.26917,9.328832,260.4207,8.331844,215.18811
2288,121.0303231,10.23072,14.2804985,8.84296,20.91148,10.202207,13.315584,19.876316,16.820553,7.34006,10.290304,20.205843,20.08893,29.665274,24.717869,5.581543,18.75213,8.268032,7.338913,11.011758,23.887367,10.971453,6.8896236,12.804782,25.101826,7.5945473,10.256069,9.254638,7.5833178,29.65247,12.130197,12.980231,6.984473,20.478508,15.207812,10.764491,7.799121,20.856031,26.57917,15.616801,9.443821,16.9197,50.27848,1044.7966,332.88245,336.8295,247.53513,391.4139,301.62476,420.00723,8.334468,541.55383,1176.2448,521.86066,249.65436,370.36182,188.89409,403.7837,6.744466,220.81816,89.30412,170.38779,383.6179,283.1166,287.44064,106.416306,342.1005,27.805716,31.22947,55.33062,83.99486,159.63097,64.68202,60.907867,39.164757,95.22058,105.65474,26.446613,85.9934,7269.1025,43.519394,11638.618,7462.022,11841.222,176.17311,225.29425,76.36614,154.52197
